mapped_snp_id,mapped_snps_gene,ld_snp,r^2,ld_snp_chromosome,ld_snp_position,ld_gene_symbol,correlation,p_adjust,regulated_vip_gene,tissue
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.754079,1.83344e-13,CYP2D6,Esophagus_Muscularis
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.742271,3.64557e-13,CYP2D6,Esophagus_Muscularis
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.742271,3.64557e-13,CYP2D6,Esophagus_Muscularis
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.742271,3.64557e-13,CYP2D6,Esophagus_Muscularis
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.742271,3.64557e-13,CYP2D6,Esophagus_Muscularis
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.742271,3.64557e-13,CYP2D6,Esophagus_Muscularis
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.742271,3.64557e-13,CYP2D6,Esophagus_Muscularis
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.742383,3.55566e-13,CYP2D6,Esophagus_Muscularis
rs12210947,HCG20,rs12213069,0.893161,6,30736402,HCG20,0.335902,8.6859e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12210947,HCG20,rs16897888,0.879198,6,30740515,HCG20,0.337888,7.85986e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12213069,HCG20,rs16897888,0.984367,6,30740515,HCG20,0.337888,7.85986e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12210947,HCG20,rs16897889,0.879198,6,30740680,HCG20,0.337888,7.85986e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12213069,HCG20,rs16897889,0.984367,6,30740680,HCG20,0.337888,7.85986e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs16897888,HCG20,rs16897889,1,6,30740680,HCG20,0.337888,7.85986e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12210947,HCG20,rs62408690,0.879198,6,30744035,HCG20,0.339015,7.64864e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12213069,HCG20,rs62408690,0.984367,6,30744035,HCG20,0.339015,7.64864e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs16897888,HCG20,rs62408690,1,6,30744035,HCG20,0.339015,7.64864e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs16897889,HCG20,rs62408690,1,6,30744035,HCG20,0.339015,7.64864e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12210947,HCG20,rs62408692,0.879198,6,30751438,HCG20,0.342113,6.68172e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs12213069,HCG20,rs62408692,0.984367,6,30751438,HCG20,0.342113,6.68172e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs16897888,HCG20,rs62408692,1,6,30751438,HCG20,0.342113,6.68172e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs16897889,HCG20,rs62408692,1,6,30751438,HCG20,0.342113,6.68172e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs62408690,HCG20,rs62408692,1,6,30751438,HCG20,0.342113,6.68172e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523857,HCG22,rs2517527,0.889278,6,31021547,HCG22,-0.268368,9.473e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2428516,HCG22,rs2523856,0.8378,6,31021630,HCG22,-0.287853,3.25146e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523857,HCG22,rs2523856,0.910503,6,31021630,HCG22,-0.287853,3.25146e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2517527,HCG22,rs2523856,0.938974,6,31021630,HCG22,-0.287853,3.25146e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523855,HCG22,rs3915966,0.891955,6,31022274,HCG22,-0.303782,1.70631e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523855,HCG22,rs2905757,0.896255,6,31022828,HCG22,-0.276594,8.01064e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs3915966,HCG22,rs2905757,0.90439,6,31022828,HCG22,-0.276594,8.01064e-05,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs9262625,0.960285,6,31022929,HCG22,-0.32061,3.31307e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs9262628,0.960285,6,31023148,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262625,HCG22,rs9262628,1,6,31023148,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs9262629,0.952242,6,31023186,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262625,HCG22,rs9262629,0.99191,6,31023186,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262628,HCG22,rs9262629,0.99191,6,31023186,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs2523852,0.960285,6,31023868,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262625,HCG22,rs2523852,1,6,31023868,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262628,HCG22,rs2523852,1,6,31023868,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262629,HCG22,rs2523852,0.99191,6,31023868,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs2517525,0.956389,6,31025361,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262625,HCG22,rs2517525,0.995943,6,31025361,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262628,HCG22,rs2517525,0.995943,6,31025361,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262629,HCG22,rs2517525,0.987885,6,31025361,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523852,HCG22,rs2517525,0.995943,6,31025361,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs2517523,0.960285,6,31026434,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262625,HCG22,rs2517523,1,6,31026434,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262628,HCG22,rs2517523,1,6,31026434,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262629,HCG22,rs2517523,0.99191,6,31026434,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523852,HCG22,rs2517523,1,6,31026434,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2517525,HCG22,rs2517523,0.995943,6,31026434,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523854,HCG22,rs2523846,0.960285,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262625,HCG22,rs2523846,1,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262628,HCG22,rs2523846,1,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs9262629,HCG22,rs2523846,0.99191,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2523852,HCG22,rs2523846,1,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2517525,HCG22,rs2523846,0.995943,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs2517523,HCG22,rs2523846,1,6,31026589,HCG22,-0.327188,2.10953e-06,HLA-B,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.35733,3.37013e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.35733,3.37013e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.35733,3.37013e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.373955,1.81206e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.373955,1.81206e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.373955,1.81206e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.373955,1.81206e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.373955,1.81206e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs80500,TCF20,rs134880,0.969378,22,42669331,TCF20,-0.526995,9.59212e-12,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.370128,2.00269e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs80500,TCF20,rs134881,0.964423,22,42670740,TCF20,-0.434271,2.62246e-08,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs134880,TCF20,rs134881,0.974556,22,42670740,TCF20,-0.434271,2.62246e-08,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.362963,2.83433e-05,CYP2D6,Skin_Sun_Exposed_Lower_leg
rs80500,TCF20,rs134880,0.969378,22,42669331,TCF20,-0.70634,2.31214e-05,CYP2D6,Spleen
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.563889,4.6931e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.563889,4.6931e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.563889,4.6931e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.564181,4.99392e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.564181,4.99392e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.564181,4.99392e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.564181,4.99392e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.564181,4.99392e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.564326,4.75689e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.564326,4.75689e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.564326,4.75689e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.564326,4.75689e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.564326,4.75689e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.564326,4.75689e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.5641,4.79007e-07,CYP2D6,Brain_Caudate_basal_ganglia
rs3130665,HCG20,rs3095336,1,6,30738446,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3132605,1,6,30739972,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3132605,1,6,30739972,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3095334,1,6,30742713,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3095334,1,6,30742713,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3095334,1,6,30742713,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3132603,1,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3132603,1,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3132603,1,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095334,HCG20,rs3132603,1,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130668,HCG20,rs3132603,0.881658,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130669,HCG20,rs3132603,1,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130670,HCG20,rs3132603,1,6,30744200,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3095334,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3130668,HCG20,rs3129977,0.822246,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3130669,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3130670,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3132603,HCG20,rs3129977,0.932613,6,30745800,HCG20,0.472853,4.62901e-05,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095334,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130668,HCG20,rs3129978,0.881658,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130669,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130670,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132603,HCG20,rs3129978,1,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3129977,HCG20,rs3129978,0.932613,6,30746331,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3095334,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3130668,HCG20,rs3132600,1,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3130669,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3130670,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3132603,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3129977,HCG20,rs3132600,0.822246,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3129978,HCG20,rs3132600,0.881658,6,30746367,HCG20,0.473769,7.32539e-05,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095334,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130668,HCG20,rs3130673,0.881658,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130669,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130670,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132603,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3129977,HCG20,rs3130673,0.932613,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3129978,HCG20,rs3130673,1,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132600,HCG20,rs3130673,0.881658,6,30746519,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130665,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095336,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132605,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3095334,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130668,HCG20,rs3132599,0.881658,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130669,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3130670,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132603,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3129977,HCG20,rs3132599,0.932613,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3129978,HCG20,rs3132599,1,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
rs3132600,HCG20,rs3132599,0.881658,6,30748164,HCG20,0.453967,0.000126422,HLA-B,Artery_Aorta
